tipo,pregunta,materia,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,opcion_f,correctas,respuesta_correcta,respuesta_modelo,criterios
abierta,¿Cuáles son las características del Derecho Penal?,Derecho,,,,,,,,"• Es una función pública. El Estado, en uso de su soberanía, es el único que puede determinar cuáles son las conductas punibles y fijarles una pena. • Castiga las conductas externas. Es regulador de conductas externas. Nunca será delito el mero hecho de pensar. • Es un derecho normativo. Establece prohibiciones, normas y mandatos que deben ser observados estrictamente por los destinatarios. • Es un derecho valorativo. Para sancionar, elige aquellas conductas que tengan un significado importante para el ordenamiento jurídico. Se evalúan las conductas importantes. No toda actuación es infracción penal, solamente aquellas que lesionan o puedan lesionar bienes jurídicos importantes para la comunidad. • Es finalista. Tiene como fin velar por el respeto de la norma. Para el bienestar común y por ser finalista es un derecho Destinado a corregir aquellas conductas peligrosas para la comunidad. • Es un sistema discontinuo de ilicitudes. No castiga todas las conductas ilícitas, sino que solamente aquellas que tiene relevancia social, que ponen en peligro o atentan contra la convivencia. • Es un derecho sancionatorio o punitivo. Castiga los actos delictivos. • Es un derecho personalísimo. Las penas y sanciones se aplican exclusivamente a la persona que cometió el delito.",,
abierta,¿Cuál es el fin del Derecho Penal?,Derecho,,,,,,,,"La misión primordial del Derecho Penal es fomentar el respeto a los bienes jurídicos, es decir, su función es de carácter ético – social. El derecho no puede prohibir la acusación de un resultado. Lo que hace es prohibir la realización de conductas dirigidas a lesionar o que lleven consigo la posibilidad poner en peligro, un bien jurídico y esta función la cumple mandando o prohibiendo determinadas acciones y no tratando de evitar la acusación de determinados resultados.",,
abierta,¿En qué consiste el Derecho Penal subjetivo?,Derecho,,,,,,,,Es la facultad que tiene el Estado de fijar penas (perspectiva abstracta). Cuando se hace efectivo el derecho punitivo es exclusivamente en virtud de una ley.,,
abierta,¿En qué consiste el Derecho Penal objetivo?,Derecho,,,,,,,,Es el conjunto de leyes y normas que definen los delitos y las penas (derecho concreto).,,
abierta,Para su estudio el Derecho Penal se divide en:,Derecho,,,,,,,,"• Parte General: Estudia las leyes penales en general, a los delincuentes, las penas y las medidas de seguridad. • Parte Especial: Estudia a los delitos en particular.",,
abierta,¿Con qué ciencias del Derecho Penal se relaciona y por qué?,Derecho,,,,,,,,"• Derecho Constitucional Éste contempla las necesidades propias de una sociedad en un tiempo determinado y su satisfacción y el penal protege que estas necesidades sean satisfechas. • Derecho Civil Éste contempló en Derecho Romano delitos de tipo penal que hoy reciben influencia de la legislación común en su conceptualización. • Derecho Internacional Mediante los principios y pautas del éste se celebran tratados internacionales para la investigación, persecución y sanción de los delitos en el ámbito internacional. • Derecho Penitenciario Éste se encarga de la aplicación de sanciones.",,
abierta,¿Cuáles son algunas de las Ciencias Auxiliares del Derecho Penal?,Derecho,,,,,,,,"Antropología criminal, sociología criminal, psicología criminar, criminología, medicina legal y penología.",,
abierta,¿En qué consiste la criminología?,Derecho,,,,,,,,"Ciencia empírica e interdisciplinaria que se ocupa del crimen, del delincuente, de la víctima y del control social del comportamiento desviado.",,
abierta,¿Cómo se define la criminalística?,Derecho,,,,,,,,"Ciencia que se encarga de la aplicación de la evidencia material para demostrar lo que realmente sucedió en la reconstrucción de los hechos. Acto u omisión que concuerda exactamente con la conducta que, como tal, se menciona expresamente en tipificada en las normas penales.",,
abierta,¿Cuáles son los elementos esenciales del delito?,Derecho,,,,,,,,"• Esenciadísimos Antijuricidad, tipo, conducta, culpabilidad • Esenciales Tipicidad, punibilidad, imputabilidad",,
abierta,Defina en forma somera cada uno de los elementos esenciales del delito:,Derecho,,,,,,,,"• Antijuricidad Conducta contraria a derecho. • Tipo Descripción legal de la conducta sancionada por la ley. • Conducta Comportamiento humano, voluntario, positivo o negativo encaminado a un propósito. • Culpabilidad Relación directa entre voluntad y conocimiento del hecho con la conducta realizado. • Imputabilidad Capacidad de entender y querer en el campo del derecho penal, capacidad de ejercicio que implica salud mental en el momento en que se comete el delito. • Punibilidad Amenaza de una pena contemplada en la ley, cuando se ha violado una norma penal. • Tipicidad Adecuación de la conducta al tipo penal.",,
abierta,Mencione cuáles son las corrientes doctrinarias que han definido al delito:,Derecho,,,,,,,,"Teoría finalista, causalista y sociologista.",,
abierta,¿Cuáles son los objetos del delito y defina cada uno de ellos?,Derecho,,,,,,,,• Material Entidad corpórea sobre la que recae el delito. • Jurídico Bien jurídico lesionado o puesto en peligro.,,
abierta,"Concepto de delito instantáneo, continuado y permanente:",Derecho,,,,,,,,"• Instantáneo Se consuman en el momento en que se realizan todos sus elementos; se agotan en el instante en que la conducta produce el delito. • Continuado Se producen varias acciones dañinas y un solo resultado jurídico relevante encaminado a un objetivo determinado. • Permanente La conducta se consuma al momento de realizarse, pero la secuela de ésta permanece durante algún tiempo.",,
abierta,¿Cómo se clasifican los delitos de acuerdo a su forma de persecución?,Derecho,,,,,,,,De oficio y de querella de parte.,,
abierta,Diferencia entre objeto material y objeto jurídico del delito:,Derecho,,,,,,,,El material se refiere a la persona física o moral sobre al que recae el delito; el jurídico hace referencia al daño del bien jurídico tutelado por la norma.,,
abierta,Menciona como se clasifica el delito en función de su materia:,Derecho,,,,,,,,"Del fuero común, del fuero federal y del fuero militar.",,
abierta,¿En qué consiste la inmunidad política y la inmunidad diplomática?,Derecho,,,,,,,,Prerrogativa que se les concede a los diplomáticos de otros países que se encuentran en el territorio nacional en el desempeño de sus funciones; consiste en dejarlo exento del jurisdicción ordinaria.,,
abierta,Concepto de conducta:,Derecho,,,,,,,,"La conducta es entendida como el comportamiento humano voluntario, positivo o negativo encaminado a un propósito.",,
abierta,¿Qué es la acción?,Derecho,,,,,,,,"La acción consiste en actuar o hacer, es un hecho positivo, el cual implica que el agente lleve a cabo uno o varios movimientos corporales y comete la infracción a la ley el que por sí mismo o por medio de instrumentos, animales, mecanismos e incluso mediante personas (autoría mediata).",,
abierta,Mencione y explique los elementos de la acción:,Derecho,,,,,,,,"VOLUNTAD: es el querer, por parte del activo, de cometer el delito. Es la intención del sujeto activo. ACTIVIDAD: Consiste en “hacer” o actuar. Es el hecho positivo o movimiento corporal humano encaminado a producir el ilícito. RESULTADO: es la consecuencia de la conducta; el fin deseado por el agente y previsto en la ley penal. NEXO DE CAUSALIDAD: es el ligamento que une a la conducta con el resultado, el cual debe ser material.",,
abierta,¿En qué consiste la omisión simple y la comisión por omisión?,Derecho,,,,,,,,"OMISIÓN SIMPLE: llamada también omisión propia, la cual consiste en no hacer lo que se debe hacer, ya sea voluntaria o culposamente. Lo que produce un delito, aunque no haya un resultado, de modo que se infringe una norma preceptiva; como en el caso de portación de arma prohibida. COMISIÓN POR OMISIÓN: llamada también omisión impropia, consistente en un no hacer voluntario culposo, cuya abstención produce un resultado material, y se infringe una norma preceptiva y otra prohibitiva; como el abandono de la obligación de alimentar a los hijos, con lo que se puede causar su muerte.",,
abierta,¿Qué es la acción para la teoría causalista?,Derecho,,,,,,,,Se trata de un comportamiento humano dependiente de la voluntad que produce una determinada consecuencia en el mundo exterior.,,
abierta,¿Cómo define a la acción la teoría finalista?,Derecho,,,,,,,,"La acción no es un proceso causalmente dependiente de la voluntad, sino por su propia esencia, es el ejercicio de la actividad final.",,
abierta,¿Qué es la ausencia de conducta?,Derecho,,,,,,,,"Esto quiere decir que la conducta (acción u omisión) no existe y, por tanto, da lugar a la inexistencia de delito. Es un impeditivo de la formación de la figura delictiva",,
abierta,¿Cómo se define la vis mayor y la vis absoluta?,Derecho,,,,,,,,"Vis Absoluta: consiste en que una fuerza humana exterior e irresistible se ejerce contra la voluntad de alguien, quien en apariencia comete la conducta delictiva. Vis Mayor: es la fuerza mayor que a diferencia de la vis absoluta, proviene de la naturaleza. Se presenta el aspecto negativo de la conducta, es decir, ausencia de conducta, pues no existe la voluntad por parte del supuesto",,
abierta,¿En qué consiste la actione liberae in causa y cuáles son sus efectos en el derechopenal?,Derecho,,,,,,,,Ocurre cuando se comete una conducta típica en estado de incapacidad psíquica provocada.,,
abierta,Explica el concepto de tipo penal:,Derecho,,,,,,,,Descripciones precisas de las acciones u omisiones que son consideradas como delito y a los que se les asigna una pena o sanción.,,
abierta,¿Cuáles son los elementos esenciales del tipo penal y cómo se define cada uno deellos?,Derecho,,,,,,,,• Subjetivos Aluden a la finalidad del sujeto activo del delito. • Objetivos Pueden ser captados por medio de los sentidos. • Normativos Es necesario realizar una valoración jurídica o cultural.,,
abierta,¿Qué es la ausencia de tipo?,Derecho,,,,,,,,"Se presenta cuando el legislador, deliberada o inadvertidamente, no describe una conducta que, según el sentir general debería ser incluida en el catálogo de los delitos.",,
abierta,Explicar el concepto de tipicidad:,Derecho,,,,,,,,Cualidad que se le atribuye a un comportamiento que se adecua al tipo penal.,,
abierta,Defina qué se entiende por atipicidad:,Derecho,,,,,,,,Ausencia de adecuación de la conducta al tipo.,,
abierta,Diferencia entre la tipicidad y el tipo penal:,Derecho,,,,,,,,"La tipicidad es la cualidad que se le atribuye a un comportamiento que se adecua al tipo penal, el tipo es la descripción de la conducta prohibida.",,
